,Additional_outlet_count,Cost_for_two,Delivery_Time,Home_Delivery,Delivery_cost,Rating,votes,Cuisine_count,Feature_count,Rest_type_count
4349,4,3500,45,0,76,3.7,72,1,1,1
4350,4,250,45,0,76,3.5,50,2,1,1
4351,4,650,45,0,76,3.4,160,5,1,1
4352,4,500,45,0,76,3.5,20,1,1,1
4353,4,100,45,0,76,3.3,16,2,1,1
4354,4,600,45,0,76,3.7,143,8,1,1
4355,4,500,45,0,76,2.7,160,3,1,1
4356,4,450,45,0,76,3.4,47,2,1,1
4357,4,600,45,0,76,3.4,69,4,1,1
4358,4,950,45,0,76,3.5,165,2,1,1
4359,4,350,45,0,76,3.7,122,2,1,1
4360,4,800,45,1,99,2.5,168,2,1,1
4361,4,750,45,1,99,3.6,154,5,1,1
4362,4,700,50,1,250,3.8,246,3,1,1
4363,4,500,30,1,99,3.5,45,3,1,1
4364,4,1000,45,0,76,3.9,159,4,1,1
4365,4,3000,45,0,76,3.8,155,4,1,1
4366,4,200,45,0,76,3.5,68,4,1,1
4367,4,400,45,0,76,3.8,143,2,1,1
4368,4,600,45,0,76,3.9,173,2,1,1
4369,4,550,45,0,76,3.8,105,1,1,1
4370,4,250,45,0,76,3.1,9,2,1,1
4371,1,150,45,0,76,4.1,98,2,1,1
4372,4,300,45,0,76,3.1,5,3,1,1
4373,4,200,45,0,76,3.8,49,1,1,1
4374,4,350,35,1,99,3.7,107,5,1,1
4375,4,400,45,0,76,3.3,96,4,1,1
4376,2,250,45,1,99,3.9,124,2,1,1
4377,4,350,45,1,99,3.4,75,1,1,1
4378,4,800,45,0,76,3.8,112,1,1,1
4379,4,700,45,1,0,3.5,35,3,1,1
4380,4,250,45,1,0,3.5,16,3,1,1
4381,4,550,40,1,99,3.1,101,3,1,1
4382,1,250,45,1,99,3.5,25,3,1,1
4383,4,700,40,1,99,3.6,340,3,1,1
4384,4,500,45,0,76,3.9,105,1,1,1
4385,4,500,45,1,50,3.5,119,3,1,1
4386,4,400,45,0,76,3.2,5,4,1,1
4387,4,700,45,1,500,3.8,281,3,1,1
4388,1,750,45,1,99,3.6,151,5,1,1
4389,4,550,45,0,76,3.6,125,2,1,1
4390,4,600,50,1,99,3.4,101,1,1,1
4391,1,450,60,1,99,3.9,199,2,1,1
4392,4,800,60,1,99,3.0,87,2,1,1
4393,4,300,115,1,99,3.9,309,2,1,2
4394,4,400,58,1,99,4.0,113,2,1,1
4395,1,400,50,1,99,3.3,103,3,1,1
4396,4,100,45,1,0,0.0,238,1,1,1
4397,4,200,45,0,76,3.3,26,2,1,1
4398,4,750,45,1,99,3.9,209,1,1,1
4399,4,500,45,0,76,3.7,216,1,1,1
4400,4,300,45,0,76,3.7,23,1,1,1
4401,1,400,45,0,76,3.4,25,1,1,1
4402,4,500,40,1,99,3.4,63,4,1,1
4403,4,300,45,0,76,3.4,19,1,1,1
4404,1,150,45,0,76,3.5,50,2,1,1
4405,4,500,45,1,99,3.6,80,3,1,1
4406,1,250,30,1,99,3.6,24,2,1,1
4407,4,800,45,1,99,4.1,221,5,1,1
4408,4,400,45,0,76,3.7,111,3,1,1
4409,1,400,30,1,99,3.3,15,1,1,2
4410,4,250,45,1,99,3.7,90,1,1,1
4411,4,400,48,1,99,3.5,80,3,1,1
4412,4,300,30,1,99,3.1,17,3,1,1
4413,4,300,45,0,76,3.7,18,2,1,1
4414,4,250,45,1,0,3.5,13,1,1,1
4415,4,300,45,1,99,3.7,93,2,1,1
4416,1,500,30,1,0,3.7,47,2,1,1
4417,4,400,45,1,99,4.1,323,3,1,1
4418,4,300,45,1,99,3.2,44,1,1,1
4419,4,1350,45,0,76,3.7,498,2,1,2
4420,4,200,45,0,76,3.6,39,2,1,1
4421,4,250,45,0,76,3.0,21,1,1,1
4422,4,100,45,1,0,3.1,7,1,1,1
4423,4,200,45,0,76,3.7,46,5,1,1
4424,4,500,45,1,0,3.7,59,2,1,1
4425,4,800,45,1,99,3.2,36,4,1,1
4426,4,550,45,1,99,3.3,28,3,1,1
4427,1,300,45,1,99,3.4,13,5,1,1
4428,4,400,45,1,0,3.7,23,3,1,1
4429,4,800,45,1,0,3.2,10,4,1,1
4430,4,500,45,0,76,3.7,29,1,1,1
4431,1,500,45,1,99,2.9,11,1,1,1
4432,4,650,45,1,99,3.7,118,5,1,1
4433,4,400,45,1,99,3.5,49,2,1,1
4434,4,500,45,1,99,3.4,71,3,1,1
4435,2,200,60,1,99,3.2,4,2,1,1
4436,4,800,45,0,76,0.0,238,1,1,1
4437,4,800,45,1,99,3.5,69,3,1,2
4438,4,350,45,0,76,3.8,38,2,1,1
4439,4,200,45,1,0,3.5,43,1,1,1
4440,4,550,55,1,99,3.7,105,3,1,2
4441,4,900,45,0,76,3.7,236,3,1,1
4442,4,600,45,0,76,3.5,56,3,1,1
4443,1,150,60,1,0,3.2,4,2,1,1
4444,4,800,45,1,99,3.8,87,6,1,2
4445,4,300,45,0,76,3.5,23,3,1,1
4446,4,150,45,0,76,3.8,56,1,1,1
4447,4,500,60,1,99,0.0,238,2,1,2
4448,4,650,45,0,76,3.9,341,3,1,1
4449,4,450,45,0,76,3.8,100,2,1,1
4450,4,600,45,1,99,3.8,247,4,1,1
4451,4,500,50,1,0,3.7,184,4,1,1
4452,4,400,45,1,99,3.5,306,3,1,1
4453,4,500,45,1,99,3.6,84,1,1,1
4454,4,600,45,0,76,3.4,53,2,1,1
4455,4,500,45,0,76,3.7,26,1,1,1
4456,4,600,45,0,76,3.5,68,2,1,1
4457,4,650,40,1,99,3.7,86,4,1,1
4458,1,400,45,1,99,2.8,21,7,1,1
4459,4,500,45,1,99,3.6,33,3,1,1
4460,4,600,45,1,99,3.8,247,8,3,1
4461,4,200,45,0,76,3.2,6,1,1,1
4462,4,450,45,0,76,3.6,53,4,1,1
4463,4,650,45,0,76,3.8,74,3,1,2
4464,4,300,45,0,76,2.2,128,4,1,1
4465,4,550,45,0,76,3.0,9,2,1,1
4466,4,400,45,0,76,3.2,7,1,1,1
4467,4,500,45,0,76,3.4,29,3,1,1
4468,4,400,45,0,76,3.0,11,2,1,1
4469,4,150,45,0,76,3.6,50,3,1,1
4470,4,250,45,0,76,3.6,27,2,1,1
4471,4,850,45,0,76,3.7,193,5,1,1
4472,4,350,45,0,76,2.9,43,1,1,1
4473,4,650,45,0,76,3.6,30,2,1,1
4474,4,300,45,0,76,0.0,238,1,1,2
4475,4,700,45,0,76,3.4,83,3,1,1
4476,4,150,45,0,76,3.9,79,1,1,1
4477,3,300,45,0,76,3.8,57,2,1,1
4478,4,600,45,0,76,3.4,194,2,1,1
4479,4,500,45,0,76,3.1,9,3,1,2
4480,4,400,45,0,76,3.5,24,3,1,1
4481,4,600,45,0,76,3.7,91,1,1,1
4482,1,200,45,0,76,3.7,43,1,1,1
4483,4,500,45,0,76,3.5,25,4,1,1
4484,4,450,45,0,76,2.6,67,5,1,1
4485,4,450,45,0,76,3.6,84,1,1,1
4486,4,300,45,0,76,3.7,56,2,1,1
4487,4,300,45,0,76,3.6,95,2,1,1
4488,4,300,45,0,76,3.4,48,1,1,2
4489,4,500,45,0,76,3.3,30,4,1,1
4490,4,150,45,0,76,3.9,67,2,1,1
4491,4,350,45,0,76,3.6,47,3,1,1
4492,4,2000,45,0,76,3.9,228,3,1,1
4493,4,550,45,0,76,2.9,181,4,1,1
4494,4,550,45,0,76,3.7,61,1,1,1
4495,4,450,45,0,76,3.6,98,4,1,1
4496,5,400,45,0,76,3.2,9,1,1,1
4497,4,550,45,0,76,3.6,112,5,1,1
4498,4,4000,45,0,76,4.1,240,1,1,1
4499,1,1200,45,0,76,0.0,238,7,1,1
4500,4,500,45,0,76,3.8,51,3,1,1
4501,4,300,45,0,76,3.4,25,4,1,1
4502,4,400,45,0,76,2.9,135,5,1,1
4503,4,250,45,0,76,3.8,115,2,1,1
4504,4,2200,45,0,76,3.9,128,2,1,1
4505,4,200,45,0,76,3.9,61,2,1,1
4506,4,1000,45,0,76,3.8,109,2,1,1
4507,4,450,45,0,76,2.9,46,3,1,1
4508,4,750,45,0,76,2.8,62,4,1,1
4509,4,550,45,1,0,3.3,64,4,1,1
4510,4,400,45,1,99,3.4,107,3,1,1
4511,4,550,45,1,0,3.3,128,4,1,1
4512,4,200,45,0,76,3.6,68,1,1,1
4513,4,700,45,0,76,3.7,99,1,1,1
4514,4,150,45,0,76,4.0,105,1,1,1
4515,4,700,45,0,76,3.2,16,2,1,1
4516,5,400,45,0,76,3.8,97,2,1,1
4517,4,500,45,1,99,2.9,49,3,1,1
4518,4,500,45,0,76,3.7,90,2,1,1
4519,4,450,45,1,99,3.5,47,3,1,1
4520,4,1300,53,1,350,3.8,499,2,1,1
4521,5,350,120,1,99,3.7,43,1,1,1
4522,4,300,45,1,99,3.4,105,4,1,1
4523,4,500,45,1,0,3.2,75,3,1,1
4524,4,300,45,0,76,2.8,235,2,1,1
4525,4,500,45,0,76,3.7,131,4,1,1
4526,4,600,45,0,76,2.6,207,5,1,1
4527,4,650,45,0,76,3.5,49,4,1,1
4528,4,750,45,0,76,3.3,406,5,1,1
4529,4,500,45,0,76,3.5,89,2,1,1
4530,4,350,56,1,99,3.4,25,2,1,1
4531,4,550,45,1,99,3.6,187,3,1,1
4532,4,400,45,1,99,3.1,67,4,1,1
4533,4,700,55,1,99,3.9,191,1,1,1
4534,4,500,45,1,99,3.4,40,2,1,1
4535,4,300,45,1,99,3.9,115,2,1,2
4536,4,400,45,1,99,3.2,38,2,1,1
4537,4,800,45,1,0,3.7,72,2,1,1
4538,4,300,45,1,99,4.0,90,1,1,1
4539,4,250,45,0,76,3.3,19,1,1,1
4540,4,550,45,0,76,3.5,26,4,1,1
4541,4,200,45,0,76,3.2,11,1,1,1
4542,4,500,30,1,0,3.6,165,4,1,1
4543,4,900,50,1,99,3.9,124,8,1,1
4544,4,600,45,0,76,3.5,99,2,1,1
4545,4,600,45,0,76,3.5,70,5,1,1
4546,1,800,45,1,99,4.1,174,3,1,1
4547,4,400,45,1,99,3.5,79,2,1,1
4548,4,300,60,1,99,3.4,67,1,1,1
4549,4,350,45,0,76,3.3,73,1,1,1
4550,4,600,45,0,76,3.6,25,4,1,1
4551,4,400,45,0,76,3.4,35,1,1,1
4552,4,500,45,1,99,3.4,18,4,1,1
4553,4,700,45,1,99,3.6,42,3,1,1
4554,4,600,45,1,0,3.6,36,1,1,1
4555,4,1000,45,1,0,3.6,28,1,1,1
4556,4,600,45,1,99,3.2,29,2,1,1
4557,4,300,60,1,99,0.0,238,3,1,1
4558,4,800,50,1,99,3.8,93,2,1,1
4559,4,700,45,1,99,3.7,168,2,1,1
4560,4,600,45,1,0,3.5,140,4,1,1
4561,4,400,45,0,76,3.3,8,4,1,1
4562,4,400,45,1,99,3.9,224,7,1,1
4563,4,600,45,0,76,3.4,71,5,1,1
4564,4,400,30,1,99,3.6,33,2,1,1
4565,4,550,45,0,76,3.4,128,3,1,1
4566,4,1300,45,0,76,3.9,397,3,1,1
4567,4,300,50,1,99,3.0,79,1,1,1
4568,4,1500,45,0,76,4.2,116,4,2,1
4569,1,300,30,1,99,3.6,73,2,1,1
4570,4,1500,45,0,76,3.5,263,6,1,1
4571,4,700,45,0,76,3.6,22,3,1,1
4572,4,400,45,0,76,3.5,21,2,1,1
4573,4,700,45,0,76,3.3,10,1,1,1
4574,4,200,45,0,76,3.2,11,2,1,1
4575,4,500,45,0,76,3.4,10,3,1,1
4576,4,500,45,0,76,2.9,62,5,1,1
4577,4,300,45,0,76,3.4,38,3,1,1
4578,4,450,45,0,76,3.4,17,2,1,1
4579,4,150,45,0,76,3.8,137,2,1,1
4580,4,350,45,0,76,3.3,51,4,1,1
4581,4,550,45,0,76,0.0,238,3,1,1
4582,4,200,45,0,76,3.2,8,2,1,2
4583,4,500,45,0,76,3.4,46,2,1,1
4584,4,300,45,0,76,3.7,19,1,1,1
4585,4,150,45,0,76,3.7,22,2,1,1
4586,4,500,45,0,76,3.5,17,2,1,1
4587,2,350,45,0,76,3.8,32,1,1,1
4588,4,300,45,0,76,3.7,38,1,1,1
4589,4,350,45,0,76,3.5,21,1,1,1
4590,4,350,45,0,76,3.5,40,4,1,1
4591,4,450,45,0,76,3.6,44,2,1,1
4592,3,200,45,0,76,3.5,28,2,1,1
4593,4,350,45,0,76,3.5,52,4,1,1
4594,4,500,45,0,76,3.4,103,3,1,1
4595,4,550,45,0,76,2.8,46,3,1,1
4596,4,350,45,0,76,0.0,238,2,1,1
4597,4,600,45,0,76,0.0,238,2,1,1
4598,4,200,45,0,76,0.0,238,1,1,1
4599,1,500,45,0,76,0.0,238,2,1,1
4600,4,450,45,0,76,0.0,238,1,1,1
4601,4,450,45,0,76,3.2,9,5,1,1
4602,4,300,45,0,76,3.8,65,2,1,1
4603,3,300,45,0,76,3.5,47,2,1,1
4604,4,500,45,0,76,3.3,14,3,1,1
4605,4,200,45,0,76,3.4,23,1,1,1
4606,4,2500,45,0,76,3.6,35,1,1,1
4607,4,550,45,0,76,3.9,249,3,1,1
4608,4,650,45,0,76,3.1,81,3,1,1
4609,4,550,45,0,76,3.5,33,3,1,1
4610,4,500,45,0,76,3.3,19,3,1,1
4611,4,550,45,0,76,3.4,39,5,1,1
4612,2,300,45,0,76,3.7,43,2,1,1
4613,4,600,45,0,76,2.9,67,2,1,1
4614,4,500,45,0,76,3.3,9,1,1,1
4615,4,600,45,0,76,3.5,32,2,1,1
4616,4,200,45,0,76,3.3,8,2,1,2
4617,4,400,45,0,76,3.4,19,2,1,1
4618,4,250,45,0,76,3.0,8,1,1,1
4619,4,700,45,0,76,3.3,7,3,1,1
4620,4,400,45,0,76,3.1,7,5,1,2
4621,4,200,45,0,76,0.0,238,1,1,1
4622,4,200,45,0,76,3.4,16,3,1,1
4623,4,300,45,0,76,3.4,13,2,1,1
4624,4,450,45,0,76,3.4,58,5,1,1
4625,4,300,45,0,76,3.5,29,2,1,1
4626,4,600,45,0,76,2.9,156,2,1,1
4627,4,400,45,0,76,3.8,170,2,1,1
4628,4,1200,45,0,76,3.6,24,3,1,1
4629,4,250,45,0,76,3.9,55,2,1,1
4630,4,350,45,0,76,3.5,49,1,1,1
4631,4,250,45,0,76,3.4,30,2,1,1
4632,4,3000,45,0,76,3.4,30,1,1,1
4633,4,600,45,0,76,0.0,238,1,1,1
4634,4,1500,45,0,76,3.7,117,3,1,2
4635,4,300,45,0,76,3.7,45,3,1,1
4636,4,450,45,0,76,3.5,19,1,1,1
4637,4,200,45,0,76,3.2,24,1,1,1
4638,4,500,45,0,76,3.4,88,4,1,1
4639,4,700,45,0,76,3.8,156,3,1,1
4640,4,500,45,0,76,3.7,85,2,1,1
4641,4,350,45,0,76,3.4,28,3,1,1
4642,4,1200,45,0,76,3.8,157,7,1,1
4643,4,800,45,0,76,3.8,517,4,1,1
4644,4,900,45,0,76,3.8,97,6,1,1
4645,4,500,45,0,76,2.9,61,4,1,1
4646,4,350,45,0,76,3.8,91,1,1,1
4647,4,300,45,0,76,3.5,117,2,1,1
4648,4,250,45,0,76,3.5,68,1,1,1
4649,1,800,45,0,76,3.3,14,1,1,1
4650,4,900,45,0,76,3.8,228,1,1,1
4651,4,400,45,0,76,3.1,5,4,1,1
4652,4,250,45,0,76,4.3,40,3,1,2
4653,4,450,45,1,99,3.4,56,2,1,1
4654,4,750,45,1,99,3.6,293,3,1,1
4655,4,400,45,1,99,3.4,104,2,1,1
4656,4,450,45,1,0,3.7,231,5,1,1
4657,4,600,45,0,76,3.5,214,4,1,1
4658,4,550,45,0,76,3.5,380,3,1,2
4659,4,600,45,0,76,3.6,58,3,1,1
4660,4,650,45,0,76,3.7,93,6,1,1
4661,4,750,45,0,76,3.7,240,2,1,1
4662,4,150,45,0,76,3.6,58,1,1,1
4663,4,350,45,0,76,3.6,29,2,1,1
4664,4,250,45,0,76,3.5,71,1,1,1
4665,4,450,45,0,76,3.3,14,3,1,1
4666,4,200,45,0,76,4.0,177,2,1,1
4667,4,300,45,0,76,3.7,241,1,1,1
4668,4,200,45,0,76,3.6,51,2,1,1
4669,4,800,45,0,76,3.4,22,3,1,1
4670,4,700,45,0,76,0.0,238,1,1,1
4671,4,450,45,0,76,0.0,238,2,1,1
4672,4,700,45,0,76,3.8,249,2,1,1
4673,4,800,45,0,76,2.9,147,5,1,1
4674,4,600,30,1,240,3.4,148,4,1,1
4675,4,450,45,1,99,3.4,424,1,1,1
4676,4,1500,45,1,99,3.9,238,5,1,1
4677,2,350,45,1,99,3.3,88,1,1,1
4678,4,300,45,0,76,3.6,60,2,1,1
4679,4,300,45,0,76,3.8,173,1,1,1
4680,4,600,30,1,99,3.4,15,3,1,1
4681,4,800,45,1,99,3.7,144,4,1,1
4682,4,300,55,1,99,4.2,58,1,1,1
4683,4,500,45,0,76,3.2,10,1,1,1
4684,4,450,45,0,76,3.6,35,1,1,1
4685,4,350,45,1,199,3.3,10,2,1,1
4686,4,450,45,1,99,3.5,92,3,1,1
4687,4,450,45,1,99,3.9,154,3,1,1
4688,4,300,45,1,0,3.1,4,1,1,1
4689,4,600,40,1,99,2.9,148,4,1,1
4690,4,400,45,1,99,3.3,172,3,1,1
4691,4,600,55,1,99,3.7,42,1,1,1
4692,4,300,45,1,99,3.8,76,4,1,1
4693,4,200,45,0,76,3.5,40,1,1,1
4694,4,550,45,0,76,3.6,67,2,1,2
4695,4,400,45,0,76,3.6,38,6,1,1
4696,4,500,45,1,99,3.3,109,2,1,1
4697,4,450,30,1,0,2.6,27,4,1,1
4698,4,500,45,1,99,2.9,187,4,1,1
4699,2,500,30,1,99,2.7,102,3,1,1
4700,1,450,60,1,99,3.3,24,2,1,1
4701,1,300,45,1,99,3.5,54,1,1,1
4702,4,450,45,0,76,3.8,91,2,1,1
4703,4,400,45,1,99,3.2,5,1,1,1
4704,4,400,45,1,0,3.8,62,2,1,1
4705,4,400,30,1,0,3.3,60,2,1,1
4706,1,300,45,1,99,3.9,111,2,1,1
4707,4,600,45,0,76,3.6,83,2,1,1
4708,4,500,45,0,76,3.5,189,2,1,1
4709,1,400,45,1,99,2.9,44,2,1,1
4710,4,600,45,1,0,3.4,44,7,1,1
4711,4,500,45,1,99,3.7,94,2,1,1
4712,1,400,45,1,0,3.4,34,2,1,1
4713,4,500,45,0,76,3.2,51,5,1,1
4714,4,100,45,1,99,3.2,7,1,1,1
4715,4,900,45,1,0,3.4,37,1,1,1
4716,4,300,30,1,99,3.6,20,1,1,1
4717,4,350,45,1,99,3.6,64,1,1,1
4718,1,300,45,1,0,3.5,95,1,1,1
4719,1,300,30,1,0,3.3,21,1,1,1
4720,4,400,45,0,76,3.2,43,2,1,1
4721,4,350,45,1,99,3.3,14,2,1,1
4722,4,200,45,0,76,3.1,14,1,1,1
4723,4,400,45,0,76,3.2,14,2,1,1
4724,4,500,45,1,0,3.3,14,3,1,1
4725,1,400,45,0,76,3.0,4,1,1,1
4726,4,500,45,1,0,3.1,9,7,1,1
4727,4,650,50,1,0,0.0,238,2,1,1
4728,1,700,45,0,76,3.7,208,2,1,1
4729,4,150,45,0,76,3.8,42,1,1,1
4730,4,650,45,1,99,3.6,112,4,1,1
4731,4,400,45,1,99,3.4,24,2,1,1
4732,4,500,45,0,76,3.5,20,3,1,1
4733,4,300,45,1,99,3.4,13,1,1,1
4734,4,300,55,1,99,3.9,245,2,1,2
4735,4,500,45,1,0,3.9,104,3,1,1
4736,4,1650,45,1,99,3.8,85,3,1,1
4737,4,450,45,0,76,3.6,88,4,1,1
4738,4,4000,45,0,76,3.5,55,2,1,1
4739,4,400,45,0,76,3.3,44,4,1,1
4740,4,500,45,0,76,3.7,469,2,1,1
4741,4,400,45,0,76,0.0,238,1,1,1
4742,4,350,45,0,76,3.9,80,3,1,1
4743,4,1000,45,1,99,3.9,237,6,1,1
4744,4,500,45,0,76,3.1,4,1,1,1
4745,1,100,45,0,76,3.7,18,2,1,2
4746,4,200,45,0,76,3.3,97,7,1,1
4747,4,1400,45,0,76,3.8,521,4,1,2
4748,4,300,45,0,76,3.1,7,2,1,1
4749,4,500,45,0,76,3.5,208,4,1,1
4750,4,200,45,1,99,3.1,317,3,1,1
4751,4,900,45,1,99,3.8,313,3,1,1
4752,4,600,45,0,76,3.5,83,3,1,1
4753,4,200,55,1,99,3.6,39,2,1,1
4754,4,250,45,1,99,3.6,39,1,1,1
4755,4,200,30,1,99,3.5,46,1,1,1
4756,4,700,50,1,99,3.8,248,1,1,1
4757,4,1200,45,0,76,3.7,287,3,1,1
4758,4,400,45,0,76,3.7,144,5,1,1
4759,4,200,45,0,76,3.3,97,7,1,1
4760,4,600,45,0,76,3.3,17,3,1,1
4761,4,300,45,0,76,3.7,43,1,1,2
4762,4,400,45,0,76,3.5,35,5,1,1
4763,4,550,45,0,76,3.5,28,3,1,1
4764,4,120,45,0,76,3.3,11,1,1,1
4765,4,600,45,0,76,3.3,39,4,1,1
4766,4,500,45,0,76,3.3,43,4,1,1
4767,4,500,45,0,76,2.8,12,5,1,1
4768,4,450,45,0,76,4.0,109,2,1,1
4769,4,2000,45,0,76,3.5,27,3,1,1
4770,4,500,45,0,76,3.3,55,4,1,1
4771,4,150,45,0,76,3.6,58,2,1,1
4772,4,550,45,0,76,3.3,24,4,1,1
4773,4,200,45,0,76,3.6,46,2,1,2
4774,4,300,45,0,76,3.7,133,3,1,2
4775,4,300,45,0,76,0.0,238,3,1,1
4776,4,600,45,0,76,0.0,238,1,1,1
4777,4,1000,45,0,76,3.4,28,4,1,1
4778,4,450,45,0,76,3.3,57,3,1,1
4779,4,600,45,0,76,3.4,16,5,1,1
4780,4,250,45,0,76,3.4,44,1,1,1
4781,1,1500,45,0,76,3.6,65,3,1,1
4782,4,200,45,0,76,3.7,66,2,1,1
4783,4,400,45,0,76,0.0,238,4,1,1
4784,4,250,45,0,76,3.7,44,2,1,1
4785,4,350,45,0,76,3.4,7,3,1,1
4786,4,550,45,0,76,3.6,14,3,1,1
4787,4,350,45,0,76,3.4,13,2,1,1
4788,4,1500,45,0,76,3.6,20,2,1,1
4789,4,400,45,0,76,3.4,17,1,1,1
4790,4,300,45,0,76,3.1,5,1,1,1
4791,4,400,45,0,76,3.3,10,2,1,1
4792,4,350,45,0,76,3.7,44,1,1,1
4793,4,1200,45,0,76,3.7,200,3,1,2
4794,4,650,45,0,76,2.8,132,3,1,1
4795,4,400,45,0,76,3.5,133,4,1,1
4796,4,800,45,0,76,3.5,36,4,1,1
4797,4,400,45,0,76,3.5,17,2,1,1
4798,4,300,45,0,76,0.0,238,1,1,1
4799,4,700,45,0,76,3.4,56,3,1,1
4800,4,650,45,0,76,3.6,144,3,1,1
4801,4,500,45,0,76,3.1,4,3,1,1
4802,4,350,45,0,76,3.7,29,2,1,1
4803,4,400,45,0,76,3.7,109,2,1,1
4804,4,400,45,0,76,2.9,60,1,1,1
4805,4,600,45,0,76,3.5,76,2,1,1
4806,4,350,45,0,76,2.8,23,2,1,1
4807,4,1000,45,0,76,3.4,78,3,1,1
4808,4,500,45,0,76,3.2,7,2,1,1
4809,4,500,45,0,76,3.7,177,5,1,1
4810,4,100,45,0,76,3.6,37,2,1,1
4811,4,350,45,0,76,3.5,74,4,1,1
4812,4,200,45,0,76,4.0,50,1,1,1
4813,4,500,45,0,76,3.1,19,1,1,1
4814,4,500,45,0,76,3.7,124,3,1,1
4815,4,1000,45,0,76,3.6,180,3,1,1
4816,4,500,45,0,76,3.4,19,4,1,1
4817,4,450,45,1,0,2.8,37,5,1,1
4818,4,600,45,1,99,3.4,168,5,1,1
4819,4,350,45,1,0,2.9,12,3,1,1
4820,4,400,45,0,76,3.3,37,3,1,1
4821,4,250,45,0,76,3.5,33,2,1,1
4822,4,400,45,0,76,3.8,40,1,1,1
4823,4,700,45,1,99,3.6,140,2,1,1
4824,4,450,45,0,76,3.8,504,2,1,1
4825,4,600,30,1,99,3.7,61,4,1,1
4826,4,400,60,1,99,3.5,26,1,1,1
4827,1,350,124,1,99,3.7,201,2,1,1
4828,4,1300,45,0,76,3.6,705,5,1,1
4829,4,600,30,1,99,3.1,69,3,1,1
4830,4,200,45,0,76,3.6,55,3,1,1
4831,4,500,45,1,0,3.7,94,4,1,1
4832,4,400,45,0,76,3.3,13,4,1,1
4833,1,200,45,1,99,3.9,99,3,1,2
4834,4,400,50,1,0,3.5,59,3,1,1
4835,4,700,45,0,76,3.5,56,3,1,1
4836,4,350,45,0,76,3.4,63,2,1,1
4837,4,400,45,0,76,3.4,154,3,1,1
4838,4,850,45,1,99,3.7,81,8,1,1
4839,4,600,30,1,99,2.8,47,1,1,1
4840,4,1000,45,0,76,3.6,132,4,1,1
4841,4,500,45,1,0,3.4,26,3,1,1
4842,4,500,45,1,99,3.3,84,1,1,1
4843,4,350,50,1,0,3.5,18,3,1,1
4844,4,600,45,1,99,3.4,49,1,1,1
4845,4,500,45,0,76,3.7,347,4,1,1
4846,1,300,45,0,76,3.4,20,2,1,1
4847,4,350,30,1,99,3.4,69,2,1,1
4848,4,500,45,0,76,4.0,222,2,1,1
4849,4,400,45,0,76,3.3,15,1,1,1
4850,4,500,50,1,99,3.2,50,1,1,1
4851,4,200,45,1,0,3.3,11,3,1,1
4852,4,300,45,1,99,3.3,16,1,1,1
4853,1,500,45,1,99,3.3,22,2,1,1
4854,4,300,30,1,99,3.3,46,1,1,1
4855,4,300,45,1,99,3.4,37,2,1,1
4856,4,400,45,1,0,3.1,5,2,1,1
4857,4,400,45,0,76,3.3,44,2,1,1
4858,1,300,45,1,0,0.0,238,3,1,1
4859,4,450,30,1,99,3.9,475,3,1,1
4860,4,500,45,1,99,3.0,16,3,1,1
4861,4,500,45,0,76,3.6,79,2,1,1
4862,4,500,45,0,76,0.0,238,1,1,1
4863,4,500,45,0,76,0.0,238,2,1,1
4864,4,200,45,0,76,3.0,9,1,1,1
4865,4,200,30,1,0,3.9,61,1,1,1
4866,4,550,45,0,76,3.6,169,3,1,1
4867,4,350,45,0,76,3.9,586,1,1,1
4868,1,500,45,1,0,3.6,23,1,1,1
4869,4,300,45,1,99,3.7,59,1,1,1
4870,4,505,45,1,0,3.2,10,2,1,1
4871,4,800,50,1,99,3.7,125,3,1,1
4872,4,100,45,0,76,3.5,40,1,1,1
4873,1,700,45,0,76,3.2,7,1,1,1
4874,4,250,45,1,0,3.3,14,1,1,1
4875,4,250,45,0,76,3.5,38,3,1,1
4876,4,400,45,1,0,3.2,7,2,1,1
4877,4,600,45,0,76,3.6,575,3,1,1
4878,4,300,60,1,99,3.4,21,2,1,2
4879,4,350,45,1,99,2.9,61,1,1,1
4880,2,450,45,1,0,0.0,238,1,1,1
4881,4,300,30,1,99,4.1,199,2,1,1
4882,4,300,45,0,76,3.3,9,1,1,1
4883,4,450,45,1,99,3.6,169,3,1,1
4884,4,400,45,0,76,2.9,41,4,1,1
4885,4,450,45,0,76,4.0,504,1,1,1
4886,4,950,45,0,76,3.6,146,2,1,1
4887,4,850,45,0,76,3.6,62,4,1,1
4888,4,600,45,1,0,3.2,28,1,1,1
4889,4,650,45,1,99,3.3,23,3,1,1
4890,1,600,45,0,76,3.5,16,2,1,1
4891,4,250,45,0,76,3.5,17,2,1,1
4892,1,600,45,0,76,3.6,105,3,1,1
4893,4,150,45,0,76,3.3,17,1,1,1
4894,4,350,45,0,76,3.4,69,4,1,1
4895,4,500,45,0,76,3.4,55,2,1,1
4896,4,900,45,0,76,3.5,125,4,1,1
4897,4,400,45,0,76,3.3,32,1,1,1
4898,4,600,45,0,76,3.0,41,2,1,1
4899,4,500,45,0,76,3.0,14,4,1,1
4900,4,600,45,0,76,3.3,13,3,1,1
4901,4,600,45,0,76,3.5,73,3,1,1
4902,4,200,45,0,76,3.5,19,1,1,1
4903,4,400,45,0,76,3.2,7,3,1,1
